objectid,title,creator,date,description,subject,location,idaho_county,latitude,longitude,source,identifier,type,format original,format,finding aid,digital collection,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb
ug138_1_1_029.jpg,Sugarbeet webworm,"Peay, Walter E.",1956-08,A black and white still image of multiple dead sugarbeet webworm larvae in field treated with toxaphene.,Insecta (class); Lepidoptera (order); larvae,"Murtaugh, Idaho",Twin Falls County,42.492222,-114.162222,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_029,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_029.jpg,https://objects.lib.uidaho.edu/pses/small/pses_029_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_029_th.jpg"
ug138_1_1_030.jpg,Sugarbeet root maggot,"Peay, Walter E.",1966,A black and white still image of an individual adult sugarbeet root maggot.,Insecta (class); Diptera (order); adulthood,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_030,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_030.jpg,https://objects.lib.uidaho.edu/pses/small/pses_030_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_030_th.jpg"
ug138_1_1_031.jpg,Sugarbeet root maggot,"Peay, Walter E.",1965,A black and white still photograph of three sugarbeet root maggot larvae.,Insecta (class); Diptera (order); larvae,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_031,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_031.jpg,https://objects.lib.uidaho.edu/pses/small/pses_031_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_031_th.jpg"
ug138_1_1_032.jpg,Sugarbeet root maggot,"Hallock, Harold C.",1954-06,A black and white still photograph of sugarbeet root maggots in soil.,Insecta (class); Diptera (order); larvae,"Rupert, Idaho",Minidoka County,42.6191,-113.6772,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_032,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_032.jpg,https://objects.lib.uidaho.edu/pses/small/pses_032_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_032_th.jpg"
ug138_1_1_033.jpg,Sugarbeet root maggot,"Peay, Walter E.",1959,A black and white still photograph of two sugarbeet root maggots.,Insecta (class); Diptera (order); life stages,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_033,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_033.jpg,https://objects.lib.uidaho.edu/pses/small/pses_033_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_033_th.jpg"
ug138_1_1_034.jpg,Bean cutworm,"Peay, Walter E.",1963,A black and white still image of several western bean cutworm hatching from eggs on a bean leaf.,Insecta (class); Lepidoptera (order); larvae,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_034,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_034.jpg,https://objects.lib.uidaho.edu/pses/small/pses_034_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_034_th.jpg"
ug138_1_1_035.jpg,Bean cutworm,"Peay, Walter E.",1965,A black and white still image of bean cutworm eggs on a bean leaf.,Insecta (class); Lepidoptera (order); larvae,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_035,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_035.jpg,https://objects.lib.uidaho.edu/pses/small/pses_035_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_035_th.jpg"
ug138_1_1_036.jpg,Bean cutworm,"Peay, Walter E.",1965,A black and white still photograph of an individual western bean cutworm inside pupal case.,Insecta (class); Lepidoptera (order); life stages,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_036,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_036.jpg,https://objects.lib.uidaho.edu/pses/small/pses_036_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_036_th.jpg"
ug138_1_1_037.jpg,Bean cutworm,"Hallock, Harold C.",1954-08,A black and white still image of bean cutworms feeding off bean pod (second worm inside pod).,Insecta (class); Lepidoptera (order); plant material,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_037,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_037.jpg,https://objects.lib.uidaho.edu/pses/small/pses_037_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_037_th.jpg"
ug138_1_1_038.jpg,Bean cutworm,"Peay, Walter E.",1965,A black and white still image of a full-grown larva of the western bean cutworm on a bean leaf.,Insecta (class); Lepidoptera (order); larvae,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_038,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_038.jpg,https://objects.lib.uidaho.edu/pses/small/pses_038_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_038_th.jpg"
ug138_1_1_039.jpg,Bean cutworm,"Peay, Walter E.",1965,A black and white still image of a western bean cutworm moth.,Insecta (class); Lepidoptera (order); moths (general),"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_039,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_039.jpg,https://objects.lib.uidaho.edu/pses/small/pses_039_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_039_th.jpg"
ug138_1_1_040.jpg,Bean cutworm,"Hallock, Harold C.",1955-02,A black and white still image of an adult western bean cutworm.,Insecta (class); Lepidoptera (order); moths (general),"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_040,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_040.jpg,https://objects.lib.uidaho.edu/pses/small/pses_040_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_040_th.jpg"
ug138_1_1_041.jpg,Bean cutworm,"Hallock, Harold C.",1954,A black and white still photograph of six western bean cutworm larvae with scale.,Insecta (class); Lepidoptera (order); larvae,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_041,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_041.jpg,https://objects.lib.uidaho.edu/pses/small/pses_041_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_041_th.jpg"
ug138_1_1_042.jpg,Bean cutworm,"Peay, Walter E.",1963,A black and white still image of a western bean cutworm pupa cell.,Insecta (class); Lepidoptera (order); life stages,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_042,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_042.jpg,https://objects.lib.uidaho.edu/pses/small/pses_042_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_042_th.jpg"
ug138_1_1_043.jpg,Bean cutworm,"Peay, Walter E.",1965,A black and white still photograph of a western bean cutowrm larvae.,Insecta (class); Lepidoptera (order); larvae,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_043,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_043.jpg,https://objects.lib.uidaho.edu/pses/small/pses_043_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_043_th.jpg"
ug138_1_1_044.jpg,Bean cutworm,"Hallock, Harold C.",1954-07,A black and white still image of a bean cutworm egg mass on underside of leaf.,Insecta (class); Lepidoptera (order); life stages,"Rupert, Idaho",Minidoka County,42.6191,-113.6772,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_044,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_044.jpg,https://objects.lib.uidaho.edu/pses/small/pses_044_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_044_th.jpg"
ug138_1_1_045.jpg,Bean cutworm,"Peay, Walter E.",1965,A black and white still image of a western bean cutworm pupa.,Insecta (class); Lepidoptera (order); life stages,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_045,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_045.jpg,https://objects.lib.uidaho.edu/pses/small/pses_045_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_045_th.jpg"
ug138_1_1_046.jpg,Red-backed cutworm,"Hallock, Harold C.",1954-05,A black and white still photograph of two red-back cutworm larvae from carrot field.,Insecta (class); Lepidoptera (order); larvae,"Clover, Idaho",Twin Falls County,42.5141,-114.6875,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_046,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_046.jpg,https://objects.lib.uidaho.edu/pses/small/pses_046_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_046_th.jpg"
ug138_1_1_047.jpg,Red-backed cutworm,"Hallock, Harold C.",1954-06,A black and white still image of the pupal stage of the red-backed cutworm.,Insecta (class); Lepidoptera (order); life stages,"Clover, Idaho",Twin Falls County,42.5141,-114.6875,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_047,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_047.jpg,https://objects.lib.uidaho.edu/pses/small/pses_047_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_047_th.jpg"
ug138_1_1_048.jpg,Red-backed cutworm,"Hallock, Harold C.",1954-05,A black and white still image of red-backed cutworms feeding on carrots.,Insecta (class); Lepidoptera (order); larvae,"Clover, Idaho",Twin Falls County,42.5141,-114.6875,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_048,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_048.jpg,https://objects.lib.uidaho.edu/pses/small/pses_048_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_048_th.jpg"
ug138_1_1_049.jpg,Spinach leaf miner,"Peay, Walter E.",1960,A black and white photograph of a drawing of the spinach leaf miner in two different life stages.,Insecta (class); Diptera (order); life stages,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_049,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_049.jpg,https://objects.lib.uidaho.edu/pses/small/pses_049_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_049_th.jpg"
ug138_1_1_050.jpg,Dryinidae,"Henderson, Charles F.",1935,A black and white still image of a individual male dryinidae.,Insecta (class); parasites; male,,,,,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_050,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_050.jpg,https://objects.lib.uidaho.edu/pses/small/pses_050_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_050_th.jpg"
ug138_1_1_051.jpg,Dryinidae,"Henderson, Charles F.",1935,A black and white still image of an individual female dryinidae.,Insecta (class); parasites; female,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_051,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_051.jpg,https://objects.lib.uidaho.edu/pses/small/pses_051_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_051_th.jpg"
ug138_1_1_052.jpg,Pipunculidae,"Henderson, Charles F.",1935,A black and white still image of an individual female pipunculidae.,Insecta (class); Diptera (order); parasites,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_052,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_052.jpg,https://objects.lib.uidaho.edu/pses/small/pses_052_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_052_th.jpg"
ug138_1_1_053.jpg,Stylopidae,"Henderson, Charles F.",1935,A black and white image of a female A. fuscoscripta parasitized by two female stylopidae.,Insecta (class); parasites; female,"Berger, Idaho",Twin Falls County,42.4696,-114.5748,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_053,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_053.jpg,https://objects.lib.uidaho.edu/pses/small/pses_053_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_053_th.jpg"
ug138_1_1_054.jpg,Pipunculidae,"Henderson, Charles F.",1935,A black and white image of a pipunculidae larvae.,Insecta (class); Diptera (order); larvae,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_054,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_054.jpg,https://objects.lib.uidaho.edu/pses/small/pses_054_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_054_th.jpg"
ug138_1_1_055.jpg,Stylopidae and Dryinidae,"Henderson, Charles F.",1936,Black and white still images of a male stylopidae and a male dryinid.,Insecta (class); parasites; male,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_055,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_055.jpg,https://objects.lib.uidaho.edu/pses/small/pses_055_sm.jpg,"https://objects.lib.uidaho.edu/pses/thumbs/pses_055_th.jpg"
ug138_1_1_056.jpg,Pipunculidae,"Henderson, Charles F.",1936,"Black and white still images of pipunculidae in pupa, larvae, and adult forms.",Insecta (class); Diptera (order); life stages,"Twin Falls, Idaho",Twin Falls County,42.562786,-114.460503,"Insect and Parasite Photographs, UG 138, University of Idaho Library Special Collections and Archives, https://archiveswest.orbiscascade.org/ark:80444/xv489597",ug138_1_1_056,Image;StillImage,black-and-white photograph,image/jpeg,,"Plant, Soil, and Entomological Sciences records",eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/pses/pses_056.jpg,https://objects.lib.uidaho.edu/pses/small/pses_056_sm.jpg,https://objects.lib.uidaho.edu/pses/thumbs/pses_056_th.jpg
