objectid,parentid,title,description,creator,creators title,date,date is approximate?,section,subject,location,latitude,longitude,publisher,digital collection,source,original_link,national archive number,regional office number,identifier,rights,rightsstatement,format_original,duration,type,format,language,digitization specifications,date digital,cdm_url,cdmid,display_template,filename,object_location,image_small,image_thumb,object_transcript
sbw-gallery-079,sbw326,"Students work on an archaeological dig in Hells Canyon, Idaho.",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/06/04/shards-of-the-past/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/06/matt-root.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/06/poster.jpg,,,Selway-Podcast-ep37,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-079.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-079.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-079_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-079_th.jpg,
sbw-gallery-080,sbw326,Matt Root demonstrating throwing technique using a reproduction of a Native American spear. Photo courtesy of Debbie Lee,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/06/04/shards-of-the-past/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/06/matt-root.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/06/matt-root-2.jpg,,,Selway-Podcast-ep37,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-080.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-080.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-080_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-080_th.jpg,
sbw-gallery-081,sbw326,Matt Root in 2011 holding a reproduction of a Native American spear. Photo courtesy of Debbie Lee,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/06/04/shards-of-the-past/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/06/matt-root.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/06/matt-root.jpg,,,Selway-Podcast-ep37,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-081.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-081.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-081_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-081_th.jpg,
sbw-gallery-082,sbw327,Dennis Baird in front of Elk Mountain. Photo courtesy Eric Barker/Lewiston Morning Tribune,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/05/17/wilderness_boundaries/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/05/50242f67897a2-image.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/05/50242f67897a2-image.jpg,,,Selway-Podcast-ep36,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-082.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-082.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-082_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-082_th.jpg,
sbw-gallery-083,sbw327,Dennis Baird with ranger at Moose Creek,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/05/17/wilderness_boundaries/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/05/50242f67897a2-image.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/05/dscn3163.jpg,,,Selway-Podcast-ep36,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-083.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-083.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-083_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-083_th.jpg,
sbw-gallery-084,sbw328,"An example of a US Forest Service DC-3. (Missoula, MT, September 2, 2003 - Montana Governor, Judy Martz, FEMA Director, Michael Brown and Forest Service representative, Bob Beckley tour the smoke jumper plane at the smoke jumper facility in Missoula. Photo by Andrea Booher/FEMA News Photo)",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/04/19/the-1979-crash/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/04/nels-jensen.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/04/800px-fema_-_8330_-_photograph_by_andrea_booher_taken_on_09-02-2003_in_montana.jpg,,,Selway-Podcast-ep35,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-084.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-084.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-084_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-084_th.jpg,
sbw-gallery-085,sbw328,Indiana Evening Gazette article from June of 1979 containing details of the crash.,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/04/19/the-1979-crash/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/04/nels-jensen.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/04/112124903-thumbnail.jpg,,,Selway-Podcast-ep35,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-085.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-085.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-085_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-085_th.jpg,
sbw-gallery-086,sbw328,"A Kokomo Gazette newspaper from June 12, 1979 detailing the plane crash, but before all deaths were confirmed.",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/04/19/the-1979-crash/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/04/nels-jensen.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/04/113567489-thumbnail.jpg,,,Selway-Podcast-ep35,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-086.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-086.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-086_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-086_th.jpg,
sbw-gallery-087,sbw328,A DC-3 aircraft.,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/04/19/the-1979-crash/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/04/nels-jensen.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/04/aircraft_clip_image004.jpg,,,Selway-Podcast-ep35,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-087.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-087.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-087_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-087_th.jpg,
sbw-gallery-088,sbw328,"A DC-3 airplane on the Moose Creek airstrip in 1978. Photo courtesy Charles G, Moose Creek RD",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/04/19/the-1979-crash/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/04/nels-jensen.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/04/moosecreek04.jpg,,,Selway-Podcast-ep35,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-088.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-088.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-088_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-088_th.jpg,
sbw-gallery-089,sbw328,"A DC-3 bringing horse feed to Moose Creek in 1975. Photo courtesy Charles G, Moose Creek RD",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/04/19/the-1979-crash/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/04/nels-jensen.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/04/moosecreek05.jpg,,,Selway-Podcast-ep35,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-089.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-089.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-089_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-089_th.jpg,
sbw-gallery-090,sbw328,"Nels Jensen, 2011",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/04/19/the-1979-crash/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/04/nels-jensen.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/04/nels-jensen.jpg,,,Selway-Podcast-ep35,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-090.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-090.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-090_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-090_th.jpg,
sbw-gallery-091,sbw315,"Izzy and Flo, two pack mules, now retired at the Moose Creek Ranger Station.",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/02/19/letters-by-mule-post/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/dscn4926.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/mules.jpg,,,Selway-Podcast-ep34,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-091.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-091.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-091_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-091_th.jpg,
sbw-gallery-092,sbw315,“Packer Pete” with his mule train in the Selway-Bitterroot Wilderness,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/02/19/letters-by-mule-post/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/dscn4926.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/dscn4758.jpg,,,Selway-Podcast-ep34,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-092.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-092.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-092_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-092_th.jpg,
sbw-gallery-093,sbw315,Anna Bengtson riding in toward Moose Creek.,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/02/19/letters-by-mule-post/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/dscn4926.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/dscn4779.jpg,,,Selway-Podcast-ep34,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-093.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-093.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-093_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-093_th.jpg,
sbw-gallery-094,sbw315,Anna Bengtson with stock.,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/02/19/letters-by-mule-post/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/dscn4926.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/dscn4800-1new.jpg,,,Selway-Podcast-ep34,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-094.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-094.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-094_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-094_th.jpg,
sbw-gallery-095,sbw315,Backcountry conversation around a camp fire. Anna Bengtson and Karen Houppert. Photo courtesy of Debbie Lee.,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/02/19/letters-by-mule-post/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/dscn4926.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/dscn4808.jpg,,,Selway-Podcast-ep34,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-095.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-095.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-095_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-095_th.jpg,
sbw-gallery-096,sbw315,Pack mule asserting her opinion,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/02/19/letters-by-mule-post/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/dscn4926.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/dscn4818.jpg,,,Selway-Podcast-ep34,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-096.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-096.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-096_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-096_th.jpg,
sbw-gallery-097,sbw315,Anna Bengtson with a saddle horse and pack mule in the Selway-Bitterroots,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/02/19/letters-by-mule-post/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/dscn4926.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/dscn4832.jpg,,,Selway-Podcast-ep34,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-097.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-097.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-097_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-097_th.jpg,
sbw-gallery-098,sbw315,Anna Bengtson,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/02/19/letters-by-mule-post/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/dscn4926.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/dscn4926.jpg,,,Selway-Podcast-ep34,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-098.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-098.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-098_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-098_th.jpg,
sbw-gallery-099,sbw315,Karen Houppert,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/02/19/letters-by-mule-post/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/dscn4926.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/02/karen.jpg,,,Selway-Podcast-ep34,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-099.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-099.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-099_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-099_th.jpg,
